Date,Price,Open,Low,High,Volume,Change
2020-01-07,111.11,112.0,112.0,111.0,0.49,-0.36
2020-01-06,111.51,112.01,112.02,111.51,1.88,-0.46
2020-01-03,112.02,112.5,113.0,112.02,4.12,-0.44
2020-01-02,112.51,113.5,113.5,112.51,2.47,-1.31
2019-12-31,114.0,116.0,116.0,113.4,0.73,0.61
2019-12-30,113.31,115.0,115.31,113.2,4.56,0.1
2019-12-27,113.2,115.0,115.0,113.2,1.59,0.0
2019-12-26,113.2,112.6,114.49,112.6,40.11,-1.52
2019-12-25,114.95,112.8,114.95,112.2,3.59,1.91
2019-12-24,112.8,112.05,112.8,112.01,1.36,0.71
2019-12-23,112.01,112.01,112.05,112.01,0.8,0.01
2019-12-20,112.0,112.0,112.4,112.0,0.96,-0.27
2019-12-19,112.3,112.1,112.4,111.11,0.71,0.18
2019-12-18,112.1,112.1,112.4,112.1,1.3,0.0
2019-12-17,112.1,112.0,112.49,111.99,2.41,-0.04
2019-12-16,112.15,112.5,112.9,112.12,1.49,0.0
2019-12-13,112.15,112.1,112.99,112.1,1.7,0.13
2019-12-12,112.0,111.75,112.0,111.75,1.73,0.0
2019-12-11,112.0,112.4,112.4,111.65,2.92,0.36
2019-12-10,111.6,113.0,113.0,111.6,2.24,-1.24
2019-12-09,113.0,111.17,113.5,111.17,0.06,1.66
2019-12-06,111.16,111.9,112.0,111.14,0.63,0.05
2019-12-05,111.1,111.5,111.9,111.1,2.72,0.08
2019-12-04,111.01,112.7,112.7,111.0,0.85,0.01
2019-12-03,111.0,111.0,112.0,111.0,8.62,0.0
2019-12-02,111.0,111.0,111.0,110.8,3.11,0.0
2019-11-29,111.0,112.0,112.0,111.0,1.59,0.0
2019-11-28,111.0,111.0,112.0,110.6,0.91,0.0
2019-11-27,111.0,110.6,112.0,110.6,0.86,0.45
2019-11-26,110.5,112.7,112.7,110.25,0.34,0.26
2019-11-25,110.21,113.0,113.0,110.05,0.46,-0.71
2019-11-22,111.0,111.0,111.0,110.15,0.82,0.0
2019-11-21,111.0,110.01,111.0,110.01,2.79,0.9
2019-11-20,110.01,111.0,111.0,110.01,0.38,-0.61
2019-11-19,110.69,111.75,111.75,110.0,6.33,-0.02
2019-11-18,110.71,111.0,111.75,110.7,0.22,-0.26
2019-11-15,111.0,112.1,112.1,111.0,0.46,-0.54
2019-11-14,111.6,112.0,112.4,111.0,0.18,0.54
2019-11-13,111.0,112.5,112.5,110.61,0.45,-0.98
2019-11-12,112.1,112.0,112.5,111.01,0.33,0.09
2019-11-11,112.0,112.0,112.7,112.0,0.24,0.01
2019-11-08,111.99,112.02,112.02,111.0,0.21,-0.01
2019-11-07,112.0,112.95,112.95,111.5,0.28,-0.44
2019-11-06,112.5,113.0,113.0,111.5,0.86,-0.44
2019-11-05,113.0,112.5,113.0,110.61,0.1,0.0
2019-11-04,113.0,113.0,113.51,113.0,1.21,0.89
2019-11-01,112.0,110.0,113.51,110.0,3.29,1.81
2019-10-31,110.01,110.05,111.0,110.0,9.34,0.01
2019-10-30,110.0,110.5,111.0,109.31,25.47,-0.72
2019-10-29,110.8,112.0,112.0,110.0,0.29,0.64
2019-10-28,110.1,113.0,113.0,110.0,11.51,-0.19
2019-10-25,110.31,113.0,113.0,110.2,0.34,0.14
2019-10-24,110.16,110.5,110.6,110.0,18.89,-0.31
2019-10-23,110.5,110.3,111.9,110.3,1.83,0.2
2019-10-22,110.28,110.52,111.0,110.21,4.95,-0.11
2019-10-21,110.4,110.1,113.0,110.1,0.55,0.0
2019-10-18,110.4,112.9,113.5,110.0,2.21,-1.25
2019-10-17,111.8,111.6,112.2,111.6,2.68,0.18
2019-10-16,111.6,111.45,111.6,111.45,1.35,0.1
2019-10-14,111.49,112.0,112.0,110.72,0.68,0.71
2019-10-11,110.7,110.65,111.9,110.65,0.59,0.05
2019-10-10,110.65,110.6,111.99,110.6,0.06,0.3
2019-10-09,110.32,110.9,110.9,110.1,0.18,-0.52
2019-10-08,110.9,110.1,111.9,110.1,1.19,0.73
2019-10-07,110.1,110.6,110.6,110.02,2.53,-0.64
2019-10-04,110.81,111.5,111.5,110.71,1.31,0.1
2019-10-03,110.7,111.4,111.5,110.6,1.23,0.18
2019-10-02,110.5,110.1,111.9,110.1,0.92,-1.34
2019-10-01,112.0,111.0,112.0,109.82,1.36,-0.44
2019-09-30,112.5,112.0,112.5,111.5,1.18,0.43
2019-09-27,112.02,112.1,113.0,110.0,0.92,0.0
2019-09-26,112.02,112.99,113.0,111.1,1.26,0.83
2019-09-25,111.1,114.0,114.0,111.0,3.56,0.08
2019-09-24,111.01,111.2,112.0,111.0,0.77,-0.88
2019-09-23,112.0,115.0,115.0,112.0,1.19,-0.88
2019-09-20,113.0,116.0,116.0,113.0,6.46,-0.09
2019-09-19,113.1,113.71,115.5,113.0,0.31,-2.25
2019-09-18,115.7,115.9,115.9,114.0,2.24,1.05
2019-09-17,114.5,114.5,116.0,114.5,0.06,-1.29
2019-09-16,116.0,110.1,116.8,110.1,0.59,1.57
2019-09-13,114.21,114.2,116.0,114.2,0.2,0.1
2019-09-12,114.1,114.5,117.0,114.1,1.66,-0.35
2019-09-11,114.5,116.5,116.5,114.5,0.92,0.44
2019-09-10,114.0,114.0,116.0,113.2,0.89,-0.87
2019-09-09,115.0,117.9,117.9,113.0,0.37,-0.89
2019-09-06,116.03,117.0,117.0,116.03,1.21,-0.83
2019-09-05,117.0,118.0,118.5,117.0,0.4,-0.85
2019-09-04,118.0,118.8,118.8,117.0,0.15,0.0
2019-09-03,118.0,118.0,120.0,118.0,0.83,0.0
2019-09-02,118.0,119.8,119.8,118.0,0.18,0.0
2019-08-30,118.0,117.98,119.29,117.98,1.26,0.0
2019-08-29,118.0,116.7,118.0,116.7,0.99,1.11
2019-08-28,116.7,117.0,117.0,116.7,0.11,-0.05
2019-08-27,116.76,116.0,117.22,116.0,0.26,0.66
2019-08-26,116.0,114.1,116.6,114.1,0.8,0.09
2019-08-23,115.9,114.3,116.7,114.3,0.15,-0.73
2019-08-22,116.75,115.0,116.75,115.0,1.42,-0.01
2019-08-21,116.76,116.99,116.99,116.0,0.04,0.24
2019-08-20,116.48,116.48,116.48,116.48,0.02,-0.01
2019-08-19,116.49,115.35,116.5,115.35,0.14,0.86
2019-08-16,115.5,114.5,115.5,114.5,0.56,0.43
2019-08-15,115.0,115.0,115.0,115.0,0.03,-0.77
2019-08-14,115.89,116.0,116.0,115.0,0.42,-0.09
2019-08-09,116.0,116.0,116.0,116.0,0.59,-0.84
2019-08-08,116.98,117.0,117.0,116.5,0.23,0.0
2019-08-07,116.98,116.1,116.98,116.1,0.21,0.86
2019-08-06,115.98,115.11,116.0,115.11,0.25,0.0
2019-08-05,115.98,115.98,115.99,115.98,0.01,0.03
2019-08-02,115.95,115.0,115.95,115.0,0.2,0.83
2019-08-01,115.0,114.5,115.0,114.4,0.64,0.88
2019-07-31,114.0,115.95,115.95,112.1,0.06,1.69
2019-07-30,112.11,114.3,114.3,112.02,0.12,-1.92
2019-07-29,114.31,116.0,116.0,114.2,0.12,-0.6
2019-07-26,115.0,115.1,115.1,113.7,0.07,0.0
2019-07-24,115.0,115.0,115.0,115.0,0.12,-0.86
2019-07-23,116.0,116.0,116.0,116.0,0.04,0.0
2019-07-22,116.0,116.0,116.2,116.0,0.24,-0.85
2019-07-19,117.0,118.0,118.0,117.0,2.87,-0.85
2019-07-18,118.0,118.48,118.48,117.0,1.64,0.85
2019-07-17,117.0,117.1,118.4,116.9,2.08,-1.26
2019-07-16,118.49,117.0,118.49,114.0,1.06,1.3
2019-07-15,116.97,115.85,116.98,115.85,0.35,0.94
2019-07-12,115.88,112.5,115.88,112.5,0.99,2.65
2019-07-11,112.89,112.99,112.99,112.0,0.22,-0.09
2019-07-10,112.99,110.3,112.99,110.3,0.48,1.79
2019-07-09,111.0,112.0,112.0,110.2,0.69,-0.89
2019-07-08,112.0,114.0,114.0,111.9,1.11,0.91
2019-07-05,110.99,110.0,110.99,109.58,1.82,0.9
2019-07-04,110.0,110.0,110.0,109.5,0.5,0.0
2019-07-03,110.0,110.0,111.0,110.0,1.61,0.0
2019-07-02,110.0,111.0,111.0,109.5,1.45,0.0
2019-07-01,110.0,110.0,110.0,110.0,0.08,0.0
2019-06-28,110.0,109.5,110.0,109.0,0.67,0.46
2019-06-27,109.5,110.0,112.6,109.0,1.85,-0.45
2019-06-26,110.0,110.0,110.5,109.5,2.7,-0.9
2019-06-25,111.0,110.5,112.9,110.3,2.8,0.91
2019-06-24,110.0,110.0,110.0,109.45,3.32,-0.23
2019-06-21,110.25,109.92,110.99,109.02,0.29,0.25
2019-06-20,109.98,110.0,110.0,109.95,0.67,-0.02
2019-06-19,110.0,109.0,111.0,109.0,3.74,0.92
2019-06-18,109.0,109.0,109.1,109.0,5.75,0.0
2019-06-17,109.0,110.0,110.0,108.5,2.02,0.0
2019-06-14,109.0,109.05,110.0,108.5,2.14,-0.05
2019-06-13,109.05,110.0,110.0,109.02,0.56,-0.86
2019-06-12,110.0,108.0,110.0,108.0,3.69,1.86
2019-06-11,107.99,109.0,109.0,107.0,1.35,-0.93
2019-06-10,109.0,107.0,109.0,107.0,0.81,-0.46
2019-06-07,109.5,109.5,110.0,107.0,2.67,0.0
2019-06-03,109.5,110.0,110.0,109.5,1.3,-0.45
2019-05-31,110.0,110.0,110.0,110.0,3.17,0.0
2019-05-30,110.0,110.5,110.5,109.9,4.62,0.0
2019-05-29,110.0,110.0,110.0,109.7,1.71,-0.45
2019-05-28,110.5,110.3,111.0,110.23,5.15,-0.45
2019-05-27,111.0,111.9,111.9,110.5,1.09,-0.8
2019-05-24,111.9,112.0,112.0,110.4,1.0,0.18
2019-05-23,111.7,110.4,111.7,110.4,1.27,0.27
2019-05-22,111.4,111.61,111.7,110.5,6.96,-0.18
2019-05-21,111.6,112.1,112.1,111.6,1.43,-0.36
2019-05-20,112.0,112.8,112.8,112.0,1.48,-0.71
2019-05-17,112.8,112.81,113.5,112.1,0.72,0.0
2019-05-16,112.8,113.0,113.0,112.5,2.12,-0.18
2019-05-15,113.0,113.02,113.2,113.0,2.63,0.0
2019-05-14,113.0,114.5,114.5,112.9,1.85,-1.31
2019-05-13,114.5,113.76,115.39,113.76,0.59,-0.87
2019-05-10,115.5,118.35,118.35,114.8,0.83,-3.71
2019-05-09,119.95,119.95,119.95,119.95,0.02,-0.04
2019-05-08,120.0,117.61,120.0,117.61,0.55,0.84
2019-05-07,119.0,116.0,119.0,116.0,0.95,2.59
2019-05-06,116.0,116.0,117.5,115.16,0.53,0.43
2019-05-03,115.5,117.39,117.39,115.0,0.71,-1.61
2019-05-02,117.39,115.0,117.39,115.0,1.51,1.89
2019-04-30,115.21,114.02,117.44,114.02,12.34,0.18
2019-04-29,115.0,116.0,116.0,113.6,18.25,-0.09
2019-04-26,115.1,113.7,115.2,113.5,8.37,1.01
2019-04-25,113.95,114.0,114.0,113.11,0.8,0.0
2019-04-24,113.95,114.03,114.05,113.95,1.71,-0.83
2019-04-23,114.9,114.99,114.99,114.01,0.54,-0.52
2019-04-22,115.5,114.0,115.5,114.0,0.24,0.43
2019-04-19,115.0,116.85,116.85,114.0,0.16,0.0
2019-04-18,115.0,116.9,116.9,114.5,0.6,-0.43
2019-04-17,115.5,116.6,116.6,115.0,0.87,0.43
2019-04-16,115.0,115.0,115.0,114.9,2.18,0.02
2019-04-15,114.98,114.98,118.0,114.98,0.62,0.07
2019-04-12,114.9,117.7,117.7,114.85,0.66,-0.09
2019-04-11,115.0,115.0,115.0,115.0,1.49,0.0
2019-04-10,115.0,114.9,115.0,114.85,0.5,0.09
2019-04-08,114.9,115.0,115.0,114.0,0.37,-2.63
2019-04-05,118.0,117.5,118.0,115.0,5.08,-0.42
2019-04-04,118.5,116.0,118.96,116.0,0.73,1.55
2019-04-03,116.69,116.0,116.79,115.95,0.41,0.59
2019-04-02,116.0,117.0,117.5,116.0,0.6,-0.85
2019-04-01,117.0,115.2,117.0,115.0,0.09,0.86
2019-03-29,116.0,116.93,116.93,116.0,0.34,-0.85
2019-03-28,116.99,119.0,119.0,116.0,1.88,-1.02
2019-03-27,118.2,119.49,119.49,117.61,0.54,0.17
2019-03-26,118.0,119.9,120.0,117.6,3.53,-1.58
2019-03-25,119.9,119.48,123.0,117.2,5.99,3.36
2019-03-22,116.0,113.63,117.0,113.63,7.82,3.57
2019-03-21,112.0,112.49,112.49,108.51,1.4,2.28
2019-03-19,109.5,110.99,110.99,108.5,0.25,0.0
2019-03-18,109.5,107.8,109.5,107.8,6.45,0.79
2019-03-15,108.64,112.0,112.5,108.64,2.31,-2.01
2019-03-14,110.87,106.1,111.9,106.1,0.83,1.72
2019-03-13,109.0,112.3,112.3,108.94,4.21,-2.68
2019-03-12,112.0,113.0,113.0,112.0,0.9,-0.71
2019-03-11,112.8,113.01,113.01,110.2,0.47,-0.62
2019-03-08,113.5,114.0,114.99,113.01,0.22,-1.3
2019-03-07,115.0,113.0,115.0,110.0,20.43,1.77
2019-03-06,113.0,113.85,113.85,113.0,1.87,-0.44
2019-03-05,113.5,115.0,115.0,113.5,0.48,-2.15
2019-03-04,115.99,115.99,115.99,115.99,0.0,0.86
2019-03-01,115.0,116.39,116.39,115.0,0.94,0.0
2019-02-28,115.0,116.35,116.35,115.0,1.03,-1.2
2019-02-27,116.4,116.4,116.5,115.0,1.39,0.34
2019-02-26,116.0,115.0,116.75,115.0,1.3,0.87
2019-02-25,115.0,117.0,117.0,113.5,2.29,0.0
2019-02-22,115.0,115.0,115.0,113.0,3.43,1.77
2019-02-21,113.0,115.0,115.0,112.5,6.52,-1.74
2019-02-20,115.0,113.12,115.0,112.5,5.25,0.88
2019-02-19,114.0,116.94,116.94,114.0,0.74,-0.87
2019-02-18,115.0,115.0,115.0,114.02,0.57,0.0
2019-02-15,115.0,115.0,116.0,114.0,1.92,0.0
2019-02-14,115.0,116.9,116.9,115.0,1.46,0.0
2019-02-13,115.0,114.0,116.5,113.0,0.78,1.77
2019-02-12,113.0,115.0,115.0,113.0,4.38,-1.74
2019-02-11,115.0,115.85,115.85,114.01,0.53,-0.86
2019-02-08,116.0,116.0,116.0,116.0,1.47,0.0
2019-02-07,116.0,116.0,116.0,116.0,2.11,-0.81
2019-02-06,116.95,118.1,118.1,116.0,0.93,-0.97
2019-02-05,118.1,119.02,119.5,118.0,1.16,-1.38
2019-02-04,119.75,120.0,120.0,119.03,0.35,0.0
2019-02-01,119.75,120.0,120.0,119.02,0.92,-0.21
2019-01-31,120.0,120.88,120.88,120.0,0.43,0.0
2019-01-30,120.0,120.0,120.0,119.0,0.3,-0.82
2019-01-29,120.99,121.0,121.0,119.0,0.27,1.67
2019-01-28,119.0,119.1,121.0,119.0,0.35,0.0
2019-01-25,119.0,121.09,121.09,119.0,0.58,0.85
2019-01-24,118.0,120.4,121.9,118.0,0.56,-1.99
2019-01-23,120.4,121.9,121.9,120.0,0.89,-1.31
2019-01-22,122.0,121.98,122.0,120.0,2.12,0.02
2019-01-21,121.98,121.99,121.99,120.0,0.31,-0.02
2019-01-18,122.0,119.81,122.61,119.8,5.79,2.09
2019-01-17,119.5,117.5,121.0,117.5,2.96,3.32
2019-01-16,115.66,112.3,115.66,112.03,0.51,2.99
2019-01-15,112.3,112.99,112.99,112.0,0.29,-0.62
2019-01-11,113.0,111.02,114.35,111.02,0.97,1.81
2019-01-10,110.99,112.01,114.0,110.99,2.86,-0.91
2019-01-09,112.01,115.0,115.0,111.57,2.51,-2.6
2019-01-08,115.0,117.3,117.3,114.01,1.44,0.87
2019-01-07,114.01,117.0,117.0,114.01,1.61,-2.56
2019-01-04,117.0,117.99,117.99,116.11,0.94,-0.72
2019-01-03,117.85,120.0,120.0,117.0,1.23,-0.13
2019-01-02,118.0,119.49,119.49,117.0,0.71,-1.26
2018-12-31,119.5,121.1,121.1,119.0,0.62,-0.59
2018-12-28,120.21,120.0,120.99,118.0,91.88,0.18
2018-12-27,119.99,120.0,121.1,119.99,0.92,-0.01
2018-12-26,120.0,118.55,120.0,117.0,1.51,1.22
2018-12-25,118.55,119.8,119.8,117.52,3.82,-0.38
2018-12-24,119.0,121.0,121.0,118.5,1.96,-1.67
2018-12-21,121.02,121.7,123.0,121.0,0.78,-0.64
2018-12-20,121.8,122.99,122.99,121.8,2.09,-0.98
2018-12-19,123.0,122.99,123.75,122.0,29.04,0.01
2018-12-18,122.99,122.01,123.79,122.0,0.55,0.81
2018-12-17,122.0,121.7,123.9,121.66,0.07,-1.57
2018-12-14,123.95,123.85,123.95,122.0,0.06,0.0
2018-12-13,123.95,122.1,123.99,122.1,0.32,0.77
2018-12-12,123.0,125.0,125.0,121.64,2.18,-1.6
2018-12-11,125.0,124.9,127.43,124.9,3.54,2.94
2018-12-10,121.43,127.8,127.8,121.43,2.12,-6.09
2018-12-07,129.3,129.95,129.95,129.0,1.12,-0.39
2018-12-06,129.8,129.3,129.9,129.3,1.19,0.39
2018-12-05,129.3,131.31,131.31,129.3,0.97,-0.54
2018-12-04,130.0,132.0,132.0,129.0,3.08,0.65
2018-12-03,129.16,123.74,129.91,123.74,10.68,5.47
2018-11-30,122.46,118.9,122.46,118.9,4.54,2.99
2018-11-29,118.9,118.9,119.0,118.0,1.09,-0.08
2018-11-28,119.0,120.0,120.0,118.0,1.72,0.44
2018-11-27,118.48,118.35,118.5,118.2,1.25,0.0
2018-11-26,118.48,119.4,119.4,118.11,3.24,-0.44
2018-11-23,119.0,119.9,120.0,119.0,0.88,-0.75
2018-11-22,119.9,120.0,120.0,119.0,0.95,-0.08
2018-11-21,120.0,121.5,121.5,120.0,0.51,0.0
2018-11-19,120.0,121.5,121.5,117.86,0.41,0.08
2018-11-16,119.9,118.0,121.0,117.0,3.91,1.61
2018-11-15,118.0,120.99,120.99,117.37,2.43,-2.48
2018-11-14,121.0,121.5,121.5,120.0,1.05,-0.41
2018-11-13,121.5,122.5,122.5,120.2,1.59,-1.22
2018-11-12,123.0,120.02,123.0,120.02,4.68,0.0
2018-11-09,123.0,127.02,127.02,123.0,1.01,-1.62
2018-11-08,125.02,128.88,128.88,125.02,1.37,-3.0
2018-11-07,128.88,126.0,128.88,125.98,11.13,0.7
2018-11-06,127.98,129.7,129.7,127.98,0.58,-1.4
2018-11-05,129.8,130.0,130.0,128.99,0.25,1.49
2018-11-02,127.89,128.0,128.0,126.0,11.16,1.5
2018-11-01,126.0,128.98,128.98,126.0,2.46,-2.32
2018-10-31,128.99,129.0,129.0,127.5,0.66,-0.77
2018-10-30,129.99,131.0,131.0,129.99,12.17,-0.01
2018-10-29,130.0,129.0,131.9,129.0,2.12,0.08
2018-10-26,129.9,130.0,131.99,129.9,1.01,-0.08
2018-10-25,130.0,132.9,132.9,130.0,1.83,-2.18
2018-10-24,132.9,137.01,137.01,132.9,4.52,-2.99
2018-10-23,137.0,140.0,140.0,137.0,7.08,-2.84
2018-10-22,141.0,141.0,141.0,140.0,1.45,0.0
2018-10-19,141.0,140.9,141.0,140.0,0.22,0.71
2018-10-18,140.0,141.3,141.3,140.0,0.03,0.0
2018-10-17,140.0,141.48,141.48,140.0,2.33,-1.04
2018-10-16,141.47,139.0,141.5,138.0,1.45,1.78
2018-10-12,139.0,140.56,140.56,138.0,3.98,-2.11
2018-10-11,142.0,143.0,143.0,141.99,0.68,-1.39
2018-10-10,144.0,144.0,144.9,143.0,0.47,-0.35
2018-10-09,144.5,144.1,146.0,144.1,0.14,-1.53
2018-10-08,146.75,144.8,146.8,144.8,0.48,1.28
2018-10-05,144.9,144.99,145.0,142.0,0.8,-0.07
2018-10-04,145.0,148.01,148.01,144.2,6.17,-2.36
2018-10-03,148.5,150.0,150.1,148.0,3.79,-1.33
2018-10-02,150.5,153.8,153.8,150.5,2.67,-1.63
2018-10-01,153.0,151.0,154.5,151.0,0.87,1.32
2018-09-28,151.0,152.99,152.99,150.6,5.99,0.33
2018-09-27,150.51,152.0,152.9,150.51,1.27,-0.98
2018-09-26,152.0,152.99,152.99,152.0,1.44,-0.65
2018-09-25,152.99,152.0,152.99,151.0,1.29,-0.27
2018-09-24,153.4,150.52,153.5,150.52,0.34,1.92
2018-09-21,150.51,153.01,154.0,150.01,5.38,-1.63
2018-09-20,153.0,154.5,154.5,153.0,0.25,-0.97
2018-09-19,154.5,155.59,155.59,154.0,1.2,-0.26
2018-09-18,154.9,150.55,154.9,150.53,1.65,1.97
2018-09-17,151.9,152.0,152.0,150.5,9.23,-0.07
2018-09-14,152.0,152.85,152.85,149.13,4.7,-0.65
2018-09-13,153.0,156.9,156.9,152.85,1.84,-2.55
2018-09-12,157.0,158.55,158.55,157.0,1.47,-1.05
2018-09-10,158.66,163.56,164.7,158.66,8.89,-0.09
2018-09-07,158.8,149.71,158.8,149.71,2.48,6.09
2018-09-06,149.69,154.31,154.31,149.69,3.34,-5.9
2018-09-05,159.08,164.0,164.0,159.08,4.02,-3.58
2018-09-04,164.99,169.06,169.06,164.99,1.41,-2.66
2018-09-03,169.5,172.0,172.0,168.0,2.67,-2.59
2018-08-31,174.0,174.5,176.0,173.6,1.24,-0.29
2018-08-30,174.5,175.0,175.2,174.5,0.53,-0.29
2018-08-29,175.0,175.8,175.8,174.51,1.14,-0.57
2018-08-28,176.0,174.1,177.0,174.1,1.62,0.86
2018-08-27,174.5,175.01,175.01,174.5,0.35,-0.29
2018-08-24,175.0,174.52,175.5,174.52,1.57,0.0
2018-08-23,175.0,175.02,175.02,175.0,0.35,0.0
2018-08-20,175.0,175.0,175.0,175.0,0.03,-0.46
2018-08-17,175.8,174.61,175.9,174.61,0.07,-0.06
2018-08-16,175.9,174.5,175.9,174.5,0.73,0.0
2018-08-15,175.9,176.0,176.0,175.9,0.08,-0.06
2018-08-14,176.0,175.89,177.0,175.89,1.49,1.73
2018-08-10,173.0,175.0,175.5,173.0,1.85,-1.7
2018-08-09,176.0,175.5,176.0,175.49,0.49,0.28
2018-08-08,175.5,176.5,176.5,175.49,0.5,-0.57
2018-08-07,176.5,178.0,178.0,176.5,0.91,0.0
2018-08-06,176.5,176.5,176.6,176.5,1.0,0.0
2018-08-03,176.5,177.0,178.0,176.2,0.92,0.17
2018-08-02,176.2,175.4,177.0,171.2,3.41,0.46
2018-08-01,175.4,176.0,176.11,175.4,2.28,-0.34
2018-07-31,176.0,177.0,177.0,176.0,1.33,-0.56
2018-07-30,177.0,177.0,177.0,175.42,0.99,0.0
2018-07-27,177.0,178.0,178.0,176.0,2.43,2.31
2018-07-26,173.0,168.0,173.0,168.0,17.32,3.59
2018-07-24,167.0,167.0,168.98,167.0,1.46,0.6
2018-07-23,166.0,165.01,167.0,165.0,1.29,0.61
2018-07-20,165.0,165.0,165.0,164.0,0.82,0.0
2018-07-19,165.0,164.4,165.0,164.4,0.64,0.36
2018-07-18,164.4,162.9,164.4,162.0,0.55,1.48
2018-07-17,162.0,162.0,162.9,162.0,0.44,0.0
2018-07-16,162.0,162.0,162.0,161.8,0.2,0.0
2018-07-13,162.0,161.2,162.0,161.1,0.16,0.56
2018-07-12,161.1,164.95,164.95,161.1,0.54,-1.2
2018-07-11,163.05,163.5,163.5,162.1,0.95,-0.15
2018-07-10,163.3,162.2,164.99,162.2,0.56,0.74
2018-07-09,162.1,162.0,162.2,162.0,0.78,-0.55
2018-07-06,163.0,163.0,163.99,162.75,1.0,-0.06
2018-07-05,163.1,164.1,164.1,163.1,0.34,-0.85
2018-07-04,164.49,164.5,164.5,164.0,0.43,-0.31
2018-07-03,165.0,162.1,165.0,160.1,1.29,0.0
2018-07-02,165.0,167.0,167.0,161.0,0.59,-0.54
2018-06-29,165.9,165.91,168.0,165.9,1.72,0.0
2018-06-28,165.9,166.62,168.55,165.9,2.77,-1.78
2018-06-27,168.9,164.02,168.94,164.02,6.09,3.13
2018-06-26,163.77,159.5,163.77,159.1,2.8,3.0
2018-06-25,159.0,157.5,159.0,156.3,1.49,0.95
2018-06-22,157.5,155.48,157.5,155.0,3.67,1.61
2018-06-21,155.0,154.11,155.5,154.0,7.31,0.06
2018-06-20,154.91,154.84,154.91,154.0,10.67,0.04
2018-06-19,154.85,150.4,154.91,150.4,2.4,2.96
2018-06-18,150.4,148.0,152.4,148.0,3.61,1.62
2018-06-14,148.0,145.0,148.0,145.0,3.13,2.07
2018-06-13,145.0,144.9,145.0,144.86,1.75,0.09
2018-06-12,144.87,144.98,145.0,144.87,1.08,-0.09
2018-06-11,145.0,144.61,145.0,144.61,0.43,0.26
2018-06-08,144.62,145.51,145.51,144.6,0.45,-0.61
2018-06-07,145.51,145.0,145.51,144.6,0.4,0.35
2018-06-06,145.0,144.6,145.01,144.6,1.14,0.21
2018-06-05,144.7,144.5,146.0,144.5,0.93,-0.21
2018-06-04,145.0,145.0,146.98,144.31,1.33,0.0
2018-06-01,145.0,144.21,146.0,144.21,4.52,0.0
2018-05-31,145.0,144.9,145.0,144.6,1.22,0.28
2018-05-30,144.6,144.99,144.99,144.1,0.43,-0.28
2018-05-29,145.0,144.9,145.0,144.0,1.48,0.07
2018-05-28,144.9,144.9,145.0,144.9,2.55,0.0
2018-05-25,144.9,145.0,145.0,144.9,1.8,0.0
2018-05-24,144.9,145.0,145.0,144.5,3.08,0.28
2018-05-23,144.5,144.0,144.6,144.0,3.69,0.35
2018-05-22,144.0,144.25,144.5,144.0,0.61,0.0
2018-05-21,144.0,144.25,144.69,144.0,0.81,-0.17
2018-05-18,144.24,144.24,145.0,144.2,0.35,0.03
2018-05-17,144.2,144.3,145.0,144.2,2.18,-0.07
2018-05-16,144.3,144.26,145.0,144.26,0.69,0.03
2018-05-15,144.26,145.01,145.01,144.26,0.59,-0.51
2018-05-14,145.0,146.0,146.0,145.0,0.62,1.08
2018-05-11,143.45,143.45,143.5,143.45,0.15,-0.07
2018-05-10,143.55,143.27,143.74,142.27,4.38,0.2
2018-05-09,143.26,143.26,143.54,142.31,1.21,0.0
2018-05-08,143.26,142.48,143.26,142.28,7.08,0.69
2018-05-07,142.28,142.28,142.28,140.89,3.33,0.34
2018-05-04,141.8,141.8,141.8,141.8,0.14,0.0
2018-05-03,141.8,143.73,143.73,139.86,0.38,0.35
2018-05-02,141.31,141.31,141.31,140.83,2.65,-2.88
2018-04-30,145.5,145.0,145.9,145.0,1.16,-0.2
2018-04-27,145.79,144.0,145.79,144.0,1.7,0.54
2018-04-26,145.0,144.99,145.5,144.97,3.05,-0.07
2018-04-25,145.1,144.99,145.8,144.9,1.39,0.07
2018-04-24,145.0,143.03,145.03,143.03,0.99,0.0
2018-04-23,145.0,145.0,145.0,145.0,0.31,0.0
2018-04-20,145.0,145.2,145.98,145.0,0.7,-0.14
2018-04-19,145.2,146.2,146.2,145.2,0.6,-0.68
2018-04-18,146.2,145.0,146.3,145.0,0.27,1.53
2018-04-17,144.0,147.99,147.99,144.0,0.09,-1.71
2018-04-16,146.5,147.0,147.0,146.45,2.3,0.07
2018-04-13,146.4,143.0,146.5,143.0,1.79,2.66
2018-04-12,142.6,140.0,142.61,140.0,1.83,0.18
2018-04-11,142.35,141.0,142.5,139.63,1.77,0.24
2018-04-10,142.01,146.2,146.2,139.63,4.02,-3.39
2018-04-06,147.0,149.45,149.49,147.0,3.63,-1.67
2018-04-05,149.5,149.3,149.7,149.3,2.91,0.13
2018-04-04,149.3,149.5,149.5,149.0,1.54,-0.13
2018-04-03,149.5,149.5,149.62,149.0,3.24,-0.07
2018-04-02,149.6,145.63,149.8,145.63,2.03,-0.27
2018-03-30,150.0,150.0,150.0,149.0,4.38,0.67
2018-03-29,149.0,148.97,149.0,148.0,4.16,0.01
2018-03-28,148.98,149.0,149.0,147.51,0.57,-0.01
2018-03-27,149.0,148.5,149.0,147.2,2.46,0.34
2018-03-26,148.5,147.01,149.98,147.01,1.71,1.02
